"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pxn",3908.07959530016,-2.87564264586484,0.333882000572002,-8.61275133411903,7.13276979029628e-18,3.17858746391782e-15
"msn",5383.57759226352,0.00490966910791376,0.107209491598895,0.0457950973807653,0.96347356643638,0.986864699882246
"CG16758",3114.25837805129,0.244906873107492,0.331981914265839,0.737711491450041,0.460689787529345,0.744657617173877
"Svil",6022.1741932645,-0.268124087201007,0.170511864604812,-1.57246586812259,0.115842548858876,0.364514508508461
"CG1275",673.718899958969,-0.401299212167769,0.204764111291309,-1.95981224266814,0.0500177397663739,0.219657781432514
"zormin",10413.5891340947,-0.398799714801881,0.122927216312107,-3.24419381456867,0.00117783572323338,0.0164025247839097
"CG42676",204.077238080792,-0.299661470230215,0.190154669885659,-1.57588278221304,0.115052819681407,0.362810204467751
"Dhc62B",109.071363235178,-0.626002312829362,0.353880140036878,-1.76896706541408,0.0768993709161809,0.287337587620169
"CG13921",265.94773388114,-0.134960206763609,0.383909332138599,-0.351541875816881,0.725181862249306,0.891792788250502
"nSyb",129.619479536499,-0.275548669960755,0.302984827606309,-0.909447090594239,0.363114174335079,0.669677132235921
"CG33230",291.510032248355,0.381063473435311,0.229901088396281,1.6575105237365,0.0974163030108959,0.328746049259966
"pns",1977.55601084787,-0.0573332852359793,0.13314324883502,-0.430613536455173,0.666749396979583,0.867983878263551
"CG32318",0,NA,NA,NA,NA,NA
"trio",3688.36686606121,-0.150528345274668,0.170998747586301,-0.880289168192289,0.378702678995023,0.681938660793463
"CG12038",3.51751222888154,-0.145849702060019,1.60726235591064,-0.0907441784620057,0.927695866081618,NA
"miple1",23.6634752278675,-1.19887029572784,0.565411495742122,-2.12035005435162,0.0339765353886327,0.171917439181772
"E(bx)",2041.74004858805,-0.0857937252812781,0.167511945694944,-0.51216481860653,0.608535663144739,0.832878155175091
"CG33229",1142.6629624599,-0.0575736186697222,0.204804133609765,-0.281115510976079,0.778621804650084,0.911092574925058
"rno",1308.71873985691,-0.194314842393967,0.151358880771391,-1.2838020564347,0.199211223881117,0.494703936885798
"Vdup1",88.9396324178748,0.163544304856932,0.293827801390095,0.556599151214441,0.577801333831741,0.816476105201299
"RpL19",32956.5882459413,-0.223398717959714,0.123216517997807,-1.81305819698371,0.0698228457639774,0.27069140800531
"CG33228",146.156561232369,-0.0415692819927669,0.259172479833779,-0.160392345743759,0.872572018775167,0.955313722985108
"Start1",885.020389842241,0.295318547843819,0.152731716949129,1.93357708367923,0.0531651471036117,0.228618232872667
"Slik",4241.46455196606,-0.0223765728061143,0.110231159963511,-0.202996800664363,0.839137532854203,0.940682840020725
"AANAT1",943.214628952982,0.759492542910271,0.347772971676353,2.18387455255458,0.028971467410486,0.153987077567222
"CG34370",32.3875367089058,0.0523818100701756,0.695386249767093,0.0753276471712232,0.939954024706337,0.976721878332125
"CG5504",900.072876539984,-0.4798028140576,0.146272821666052,-3.28019114277437,0.0010373677861062,0.01496037337903
"Pal2",1560.76921362468,3.14819694094761,0.314477996768437,10.0108655400325,1.36552566876253e-23,7.22619114838269e-21
"CG33225",12.8566284814324,3.56738493611054,1.40884604182534,2.5321325611197,0.0113371121875181,0.0833258063296146
"CG33226",14.9078820230559,-0.786113722801516,0.774882127254261,-1.01449458588889,0.310346811550057,0.619824910684706
"Fatp2",15.7681182340169,0.0886877946532478,0.686671698927308,0.129156035980211,0.897234182966367,0.96437458134583
"MESK2",3064.0502616588,0.0680183401854458,0.188844608372039,0.360181531110724,0.718711385185462,0.889148056453142
"CG9826",8.67352787276625,0.0575580001757662,1.91573060391933,0.0300449343232343,0.976031216923134,0.99130312445996
"Liprin-gamma",131.470463503152,0.229216414438722,0.256960758828936,0.892028866521659,0.372377460173015,0.676117050920031
"ktub",13.2875163309703,-0.705476673319607,0.693172303295511,-1.01775081024674,0.308796393902473,0.61781168884032
"RIC-3",2326.29164335711,-0.511980744834867,0.110848325257664,-4.61875038386715,3.86057936254256e-06,0.000167044067694066
"dpr1",88.5940005710608,-0.229898599384369,0.369999656068983,-0.621348143473698,0.534370583625684,0.79129863682138
"HnRNP-K",1443.46633289533,-0.0888185441418252,0.164583942261553,-0.539654980439568,0.589434992503796,0.822107871137479
"PCNA",41.4220601812166,0.818251451523744,0.923052874044691,0.886462167587734,0.375368532047577,0.678242714649345
"mei-W68",30.9544831749005,0.160635843273918,0.433422891741882,0.3706215023123,0.710919464384692,0.886372420106787
"par-1",8912.69045464915,0.167354034145374,0.0903409311900002,1.85247187449733,0.0639580926695497,0.256796632685177
"Dp1",15910.9297531034,-0.259388953941,0.236148854347279,-1.09841292543196,0.272024220853054,0.580354910180006
"sbb",1690.16387767397,-0.487167345335824,0.12954422191207,-3.76062581676933,0.000169488800458157,0.0037764780881032
"olf186-F",886.334826732707,-0.304672140901386,0.144961583063697,-2.10174402391502,0.0355757049148671,0.177710615642584
"Sema1b",3093.10288923118,-0.402369124234596,0.178021704059643,-2.26022510210209,0.0238072836839263,0.135104739243836
"Patronin",2715.17649728324,-0.245165570937967,0.12255106371385,-2.00051769040875,0.0454443916173429,0.206771909257232
"CG4847",877.091054713856,-0.67440074733015,0.38787289089796,-1.73871586067501,0.0820847547688339,0.297437525400632
"EDTP",1785.94513118134,-0.520806533194456,0.203610667967214,-2.55785484323601,0.010532004485693,0.079949524741494
"CG30460",418.584644604771,-0.578552218006145,0.160488855913832,-3.60493702015532,0.000312228636083097,0.00626454943534498
"RhoGEF2",3684.87593458369,-0.176469023245294,0.111465802461487,-1.58316738720171,0.113383317609116,0.359906112827455
"CG8963",2415.29814540267,-0.0667578948180358,0.155334120838399,-0.429769676216129,0.667363193271778,0.868136213029336
"Ehbp1",2452.15290376698,0.0893183530316489,0.0930106759402866,0.960302160248699,0.336903163156797,0.646234309960205
"mute",335.099134654489,0.150816334533922,0.166279952660032,0.907002510653068,0.364405469559356,0.67059793756989
"Dek",1722.93545785302,-0.0687399282796151,0.0988871201375809,-0.695135303606554,0.486970512178125,0.762267258270565
"Psi",758.315373215417,-0.0771246560281293,0.186645130003019,-0.413215474879424,0.679448751304328,0.872983487192471
"Sema2a",2259.28284401628,-0.883489064924229,0.320851329636529,-2.75357769570434,0.00589477765278521,0.0517213288975465
"CG33459",8.36487724712903,0.315331861273421,0.967971988207962,0.325765481971442,0.744601796691525,0.897821864265319
"CG33458",25.4244502735687,0.503333546486634,0.425816951881832,1.18204205882887,0.237189012837862,0.541545286419394
"Lis-1",5106.79056305246,0.0496190009218765,0.165751196784742,0.299358326723371,0.764666655440262,0.906910291583232
"Rho1",13574.3072884518,0.194165860461358,0.127687694491518,1.52063095221957,0.12835247490239,0.385923439275049
"casp",2033.37118891708,0.124635157847314,0.120579562958621,1.03363418135862,0.301307213497348,0.609889595190545
"Mlf",1473.59882619137,-0.0200040696934133,0.149433185484202,-0.13386631375484,0.893508288209644,0.963614148041149
"CG33462",13.1839988384947,5.97462097871392,1.87764412651121,3.1819772950347,0.0014627328505344,0.0190245146627876
"chn",948.551645369624,-0.268696321956652,0.52214137111141,-0.514604543563968,0.606829389461887,0.83217993694939
"CG10265",67.7090918891972,0.377872596205737,0.445768597977781,0.847687786712541,0.396611869890248,0.69533253007357
"CG7639",475.51244161767,-0.337502035006374,0.198957544435551,-1.69635203311279,0.0898192319080303,0.312738360532998
"CG33468",46.1444004635274,0.808405818026826,0.447883990546619,1.80494466221087,0.0710833419238824,0.27394749934889
"CG33469",21.561135842547,1.52753129788342,0.872016113404469,1.75172370602159,0.0798213285577624,0.29336415819784
"tra2",428.549366454102,0.171214512277101,0.172322740218037,0.993568881625641,0.320432800274669,0.629782850493413
"Cpsf160",354.703342006931,0.0720303020724756,0.150686397396964,0.4780146271778,0.632639794231213,0.849088128324779
"cact",5470.97708987408,-0.246694467961279,0.293974369947748,-0.839169986162831,0.401373927223114,0.699750236539997
"mam",1284.67894605613,-0.203766472882869,0.127840835667491,-1.59390754776399,0.110956743658745,0.354785025890707
"CG8878",564.936399446493,-0.0606362100214192,0.167058207660952,-0.362964567083598,0.716631353264309,0.88844709562803
"CG15270",12.406435309651,-0.811974646575307,0.68442618092075,-1.18635825047337,0.235480851747373,0.540342973216244
"FLASH",144.619532870615,0.284404504658052,0.199148163497345,1.42810508348898,0.153261614552525,0.42869708966509
"nompA",25.9391165772523,0.34354509288597,0.530822899823746,0.647193429296363,0.51750676336081,0.781889585002794
"Cap-G",288.825775842309,0.0192318667807282,0.155030595998713,0.124052072797861,0.90127404531209,0.964883215753369
"Syx6",576.993179089953,0.584583854867164,0.203907452206388,2.86690774928357,0.00414503817453853,0.0404798595430424
"shn",3493.68697362142,-0.42277157825173,0.142643437707977,-2.96383475500105,0.00303831393614504,0.0319967712653483
"elB",415.024046786174,0.125754636233556,0.229922388684986,0.546943848977887,0.58441730943682,0.818570944417131
"Dyrk2",1935.73172172079,-0.171593866249232,0.245005557272869,-0.700367241295361,0.483697988849576,0.760218863027184
"Cyp12d1-d",109.719705470506,-0.568988158348822,0.319540288838171,-1.78064606631492,0.0749702891376899,0.284142094059454
"luna",229.248477031708,-0.357835465681926,0.215190566276491,-1.66287710411132,0.0963370383832101,0.326928137872
"CG7220",1207.38014722901,0.0166248277021376,0.405134870812445,0.0410352919480831,0.967267760640995,0.987953387452668
"nAChRalpha5",2.79686877302901,0.0190232025006675,1.69155179685529,0.0112460064989041,0.991027174180429,NA
"lola",4571.63705480119,0.118856756427803,0.12215749845594,0.97297961999993,0.330563431154449,0.639890391308807
"CG33306",66.4234402349606,2.05159127117675,1.91970131100107,1.06870337558237,NA,NA
"CG33307",628.920665708916,-0.0676486989284106,0.371338339009103,-0.182175368988098,0.855445102229536,0.949071620091476
"Cyp49a1",19.9750758648771,0.0403643996212213,0.650120255511526,0.0620875896098052,0.950493079987767,0.981383943874838
"Galphao",1780.47298329414,0.0990384367223704,0.156287539938489,0.633693746547868,0.526280706822991,0.785478361478982
"CG33474",36.4570977215652,-0.0353548608930828,0.380781939835351,-0.0928480507987593,0.926024276836415,0.972068005100287
"Ndg",2342.01363398082,0.472632568365511,0.265130893354417,1.78263861440588,0.0746451497944364,0.283616858463452
"CAP",11212.3001373988,-0.239828918628883,0.139086013952333,-1.72432088470862,0.0846499310865019,0.302545785778561
"14-3-3zeta",17130.0574172147,0.289840914943078,0.10400353462192,2.786837158917,0.00532252176691343,0.0481987078079743
"egr",2703.48168984662,-0.4104383436905,0.125889095785581,-3.26031687756002,0.0011128780439699,0.0157570876225637
"CG12128",222.78548390104,0.132333857187832,0.171299814241897,0.772527733164725,0.43980192774223,0.729321242209765
"SC35",647.706450374135,-0.174799501639014,0.14039484324844,-1.24505642511165,0.213111010004573,0.512551702025729
"Mef2",1440.84744410349,-0.108319263393571,0.102862044819537,-1.05305376325746,0.292316352202232,0.601760893288669
"vir-1",46931.7629234076,0.907384437553974,0.114546509067545,7.92153724229965,2.34591968185408e-15,7.09389355223516e-13
"Mmp2",972.187152896913,-0.337836787526919,0.306570414928465,-1.10198757308577,0.270467074199748,0.578770153689631
"CG31705",12461.2260611847,-0.404335055267077,0.239354530440658,-1.6892726221755,0.0911671974612808,0.315135966004245
"Ca-beta",776.225194442605,-0.32670724445492,0.146202567881006,-2.23462042555112,0.0254422787243505,0.141258868169886
"brp",48.8891695990453,-0.38129212493518,0.300542566544986,-1.26867927335047,0.204555477757438,0.502292264580266
"alc",2884.31704315705,-0.384720591856385,0.156561360404996,-2.45731507992255,0.0139979855779672,0.0951211427677757
"Wdr59",547.572408310968,-0.148921889883542,0.13087337434431,-1.13790823098784,0.255158803929047,0.560308221286984
"CNT2",70.7762350814136,0.422795956918407,1.67676036601711,0.252150495376209,NA,NA
"CG33303",2151.23648119125,0.02586121489648,0.181091087748656,0.142807772695991,0.886441998281722,0.961319486374917
"mtt",4.43083321363708,1.88466490055936,1.30768491004404,1.44122248875372,0.149521836971786,NA
"rho-5",29.8266331727598,-0.18550087882494,0.400860263896878,-0.462756964288835,0.643538581864054,0.855938387555484
"Mal-A6",2588.67067392194,0.368675261610908,2.80129617035715,0.131608812203497,NA,NA
"CG33301",217.987831049363,-0.591370276211771,0.473567885417275,-1.24875502419404,0.211754688658865,0.511739996048373
"rnh1",248.492864147889,-0.180058467614409,0.197499341599373,-0.911691482899508,0.361931148770186,0.669203757973529
"Muc30E",10.6362391947573,0.54981125752113,0.824778204261272,0.666617103459443,0.50501674135238,0.774311297844298
"CG12159",677.542372362568,0.0635141975115215,0.175774606778102,0.36133886842769,0.717846140909409,0.888746944170078
"nAChRalpha6",2.71835754218706,1.57672171718047,1.66749523391641,0.945562952811117,0.34437154759516,NA
"CG12822",419.941980327284,-0.0922974453825508,0.181244301792275,-0.509243294657248,0.610581699524562,0.834645665139566
"Corin",293.58923019575,-0.900529487107438,0.247044187302168,-3.64521625439408,0.000267167046190221,0.00551732531729903
"CG33299",11.9036399174529,-0.296702693484233,0.779001225623621,-0.380875772366996,0.703295430773163,0.883693079864987
"Pka-C1",2671.11626600188,-0.0319107897641915,0.161977074270084,-0.197008063690438,0.843821227536241,0.943117798047173
"Aldh-III",18209.4476198832,-0.83641606079709,0.198922756728242,-4.20472787806656,2.61396460431732e-05,0.000822767223225085
"Apoltp",24972.1451548517,-0.656482387686535,0.421903436796276,-1.55600151700952,0.119707731635417,0.370590626602221
"Dscam1",1666.0391607562,-0.430175674390415,0.199851991067043,-2.15247129685142,0.0313602535955379,0.162763158872794
"Oatp30B",1836.23164871467,-0.381802408577084,0.278137367798645,-1.37271166258209,0.169842002102988,0.452955819149655
"CG30159",1486.73875981477,-0.0472942207632897,0.18103520128658,-0.261243230196002,0.793904942396723,0.918807155176743
"vimar",454.25805628227,-0.0245246646112785,0.157165052530125,-0.156044007344303,0.87599833322321,0.956548605545643
"CG33298",1540.56496072031,0.190436076190984,0.204111251142542,0.933001366289173,0.350819262914785,0.660583960876704
"ppk25",7.81390659594732,-0.52644556375994,1.11809748266755,-0.470840487453696,0.637754649417067,0.852523207915499
"CheB42a",2.45068672618939,-0.0861007057360443,1.81869819864583,-0.0473419426049652,0.962240700175407,NA
"CheB42c",35.004322434253,0.00325872385482679,0.429556916023527,0.00758624464714314,0.993947110580042,0.997363141180519
"CheB42b",0.136132298071388,0.468258122667765,4.0804728567969,0.11475584793752,0.908638646020861,NA
"Spn42Da",4350.86850695184,-0.113868610739468,0.311705907653803,-0.365307836468524,0.714881629389857,0.888091128591061
"Aasdh",269.934036042288,-0.109470917938272,0.176225546177444,-0.621197779282493,0.534469500405953,0.79129863682138
"CG13384",5490.70879125467,0.843978569342166,0.271012023856143,3.11417389285341,0.00184460740065754,0.0223757748730192
"AlaRS",4099.50248875638,0.248359092027101,0.145134831689209,1.71123009643154,0.0870386448723181,0.306923462504749
"coro",3011.42787271013,-0.0360033931489103,0.167423030538302,-0.215044447786851,0.829732664788986,0.936571352652752
"CG8086",200.145111717234,0.00845442218156822,0.286824649374509,0.0294759261451383,0.976485018750455,0.99130312445996
"Eb1",3643.78218121921,-0.0333031908638488,0.152776651406415,-0.217986129145192,0.827439918900697,0.935802222889218
"Adf1",463.520338826325,0.224633972039413,0.176453075214905,1.27305217982644,0.202999526382174,0.500326857990419
"Pvr",7097.4517362171,-0.474481115539816,0.144669283484403,-3.27976405296131,0.00103893935831696,0.01496037337903
"jing",228.564126084372,-0.186315591449836,0.300133774120325,-0.620775159329924,0.534747569566907,0.791533686564689
"Tbce",689.029724094002,-0.0750293040908973,0.212929706068099,-0.352366541411096,0.724563391001445,0.891438278350659
"CG7231",1146.74220086112,-0.218369139697119,0.288123989627408,-0.757899888792691,0.448510916869231,0.736304926874182
"Atf6",945.874165799746,0.301923260735642,0.172678171921706,1.7484738075206,0.0803820172133355,0.294421855402816
"CG33296",2704.29836831764,-0.417629053421927,0.292674936067724,-1.42693822379546,0.153597701892685,0.428787254179149
"Ir41a",14.1609456859952,0.449610962703624,0.632622586839939,0.710709626966546,0.477264192776937,0.756619559539416
"Gr28b",5.35645377422225,0.511058834292413,0.996106282141959,0.513056531671968,0.607911776822353,0.832657534710897
"CG2225",245.545056019442,0.0162275076405956,0.205789332110237,0.0788549507119392,0.937147995732214,0.975758591449433
"CG9270",23.9201151058956,2.09240650639783,1.0765460519282,1.94362935301293,0.0519401635057423,0.22531409835381
"AkhR",2739.55380309377,-0.881031471796515,0.312439373993399,-2.81984776929917,0.00480464368331207,0.0447534852217858
"sky",343.251411719624,0.303074792210004,0.257500012944884,1.17698942514179,0.239199727073928,0.543108315457232
"CG9596",574.820390555818,-0.212201160666418,0.204968449164201,-1.03528695041461,0.300534922282528,0.609529306023813
"CG9331",4068.03553548842,-0.248606566858828,0.211094873565891,-1.17770063601866,0.238915973270532,0.542859744446824
"frj",1799.91445942808,-0.257937139073762,0.109418621251046,-2.35734225239377,0.0184062737671081,0.114973087357991
"chic",9320.20120330101,0.28738814488107,0.14119620206264,2.03538155193136,0.041812496112336,0.196685264666307
"CG33322",0.677352128823255,0.226782759911237,2.83718570251845,0.079932293367308,0.936291105600364,NA
"vari",2354.85209580013,-1.26749346533419,0.376670775779626,-3.36499018993644,0.000765463805682158,0.0122056158996437
"COX4",8129.01929423948,-0.431345469703879,0.123055090122627,-3.50530375682983,0.00045608659755064,0.00825146414842151
"eIF3h",5111.75698909495,-0.19088150663747,0.124320498377578,-1.53539849927032,0.124685972141471,0.379072217638001
"sick",558.709416257648,-0.502881258727431,0.254349662157947,-1.97712571922014,0.0480274212619692,0.214590066398466
"Rtnl1",9707.61900514954,0.0716511526742939,0.21289666607996,0.33655366236399,0.736453392320242,0.896531578708445
"CG33281",76.2454082387537,0.347457477562728,0.750690397269117,0.462850569058454,0.643471481040093,0.855938387555484
"Syt1",42.7082551725297,-0.516733222053723,0.370631079306125,-1.39419830366391,0.163257730071118,0.442620301156631
"bsh",1.67387629915808,-0.195989687450841,1.79536760838048,-0.109164099060266,0.913072334890295,NA
"CG13083",10.4414647208978,-0.318027270170531,0.968113190623985,-0.328502155791877,0.742532014563032,0.897741197832477
"brat",255.977603802521,-0.29123082832383,0.250951418992589,-1.16050680045141,0.245842526609175,0.548954948914978
"colt",2906.83868995849,-0.666518662539818,0.169999643577592,-3.9207062351022,8.82898390741097e-05,0.00216054932786268
"Nak",3305.27880452687,0.227882011804123,0.177930983433452,1.28073260433225,0.200287603520676,0.496293573020066
"Pgant2",144.972635003337,0.535741057327605,0.277517405536925,1.9304773201201,0.053547722712219,0.229545700489521
"CG31690",9.46717765188726,-0.623643247332923,0.637699036337612,-0.977958585157328,0.328094807718307,0.637363033914371
"mdy",1211.04785786051,-0.78813688733555,0.261661197604301,-3.0120510589706,0.00259488947177585,0.028645279214506
"Slh",1990.49427213816,0.106019874329279,0.153084102970431,0.692559660161167,0.488585933373173,0.76402400274723
"GramD1B",3839.64264645558,-0.15948828322294,0.235535329212679,-0.677131043381302,0.49832281417727,0.769804646531463
"wry",10.6667795960532,-2.01294284424126,0.888789176617983,-2.26481475832199,0.0235240493902617,0.133946285263851
"squ",69.2409778132856,-0.0477136423523002,0.408829139225093,-0.116708027325885,0.907091428865684,0.966862551931029
"E23",261.392140982388,-0.465396455277023,0.195717451447347,-2.37789962946777,0.0174115645802382,0.110844900226223
"rempA",149.529361926549,1.15481704835503,0.286555523183963,4.02999403230367,5.57782689532534e-05,0.00149376370184622
"AP-2alpha",7639.92480782564,0.532600663773186,0.21432801622461,2.48497920689489,0.0129559001878256,0.0903604669607243
"Plc21C",1845.37405932221,-0.452946576024408,0.254245593487711,-1.7815316671213,0.0748256363599062,0.283847967320487
"CG3164",23990.1796490536,-0.168197667782145,0.161006428451593,-1.04466429943022,0.29617815036149,0.606027162665717
"Sam-S",5066.91732942799,-0.178770760432174,0.163104590117717,-1.09604984325181,0.273056962557629,0.581774862097495
"Gyf",3501.4973304841,0.182937057426865,0.121997031457796,1.49952056407332,0.133738637976801,0.395378857454459
"bt",17456.7415681123,-0.0493847149054069,0.16189694348199,-0.305037969483968,0.760337234062246,0.904181932697337
"dati",3.48953753858678,0.570176329056268,1.41405234723355,0.403221514515895,0.686785273803535,NA
"Hcf",1887.71727522649,0.151795823466859,0.0966601819920128,1.57040696943237,0.116320462094311,0.364840069320191
"Zip102B",1941.72350907544,0.309264683699916,0.123292881090614,2.5083742140199,0.012128814254391,0.0871228466304296
"Syt7",124.186410353095,2.5753783325758,0.354638698487486,7.26197773553658,3.81471001435748e-13,8.07478742289119e-11
"NfI",414.926932969137,0.241185207335196,0.147561540307599,1.63447200966074,0.102159778834424,0.337885487262137
"CG1674",2985.64360930661,0.36809700092649,0.137846522306356,2.67033940913224,0.00757746086573996,0.0629003540688433
"anne",2957.65884255892,0.201202894678687,0.128065146895941,1.57109798844937,0.116159889788299,0.364840069320191
"l(1)G0196",6381.38512074531,-0.320201238560649,0.216408469013559,-1.47961510018625,0.13897599437383,0.403951165246557
"Cp110",89.6588591193154,-0.327530463974753,0.231187229998819,-1.41673250713902,0.156561149128929,0.433487001201648
"Obp19d",10.6957943886992,2.34319624109592,0.817698053831259,2.86560085366115,0.00416218669930559,0.0405537799574458
"Bx",76.9165322668856,-0.580610943854355,0.272827384823982,-2.12812560670529,0.0333266707506445,0.169883757523002
"RhoGAP16F",1373.2388440287,-0.241520845639852,0.154892106389585,-1.55928440299196,0.11892908161309,0.369440372732912
"CG43658",3296.28587787466,0.0754677171761924,0.0946089910340199,0.797680181887316,0.425056107346928,0.718238285720984
"CG5613",434.743180443677,-1.00907312919038,0.358543529064545,-2.8143671476183,0.00488733742554381,0.0452252305815076
"CG8611",214.045044328599,0.171401770472371,0.233116594749145,0.735261986204005,0.46217995459533,0.745267944397451
"CG5445",1212.01221235312,0.0850755879919464,0.146259485746132,0.581675694796408,0.560785145928655,0.807842776041317
"f",0.972745342451461,0.136072249836974,2.62088399903221,0.0519184557146444,0.958593668573793,NA
"eas",4796.54776324736,-0.136093781254953,0.229651021211881,-0.592611260933126,0.553441341108226,0.80280757840729
"CG43672",18.6361985530387,0.012052520822148,0.527734088201058,0.0228382457976757,0.981779300238026,0.992208801040268
"Ranbp16",1024.58525448441,0.281908818402878,0.128096547928954,2.20075265852779,0.0277535387095728,0.14961027957844
"CG33172",79.9993902989457,0.0378025032789014,0.296376932620629,0.127548736484461,0.898506102003486,0.964723908002852
"CG9213",158.853630152382,-0.0327066692085271,0.23266018932617,-0.140576990430774,0.888204126677515,0.962060168936743
"CG15643",78.2363379538396,0.234530193263784,0.325372613379448,0.720804959052518,0.471029523888384,0.75178265386672
"Gmap",1143.40158364921,-0.0501491359017868,0.182465497225693,-0.274841746326194,0.783437823741566,0.913561224847795
"CG6299",31.0652524706696,0.49303330414108,0.46384520895031,1.06292636989142,0.28781534336923,0.597744740279064
"CG33177",11.7781708738177,-0.116188796411496,0.767235828874587,-0.151438178508852,0.879630074638642,0.958536401797346
"CG14414",149.851802010432,-0.0348213137665176,0.242155806109432,-0.143797145837509,0.885660656744224,0.96086119484551
"inaE",659.441373131538,-0.141132370342206,0.26573308429566,-0.531105754920525,0.595345496475046,0.825952862306114
"Nna1",143.082361290019,0.105622739106984,0.262979791205373,0.401638234720852,0.687950286718751,0.874990045788668
"Ant2",63.8793968550029,-0.322875670528178,0.477897843833661,-0.675616504017038,0.499284160264325,0.770446324942235
"CG17754",1225.14463928889,0.48176779087585,0.145781663586343,3.30472145140881,0.000950708356800087,0.0140974564921652
"CG12118",346.781291533832,-0.143331523559256,0.161601321528639,-0.886945244032893,0.375108381152849,0.678242714649345
"His3.3B",10172.8155393663,0.500766323439418,0.162692044487236,3.07800129390289,0.00208394010244944,0.024183179064985
"CG7766",5828.35937486817,-0.354827753029667,0.147088235490885,-2.41234624812435,0.0158502210380908,0.103705672786005
"CG10962",120.138882534959,-0.246524655483305,0.405633123747818,-0.607752772272535,0.543351456717682,0.796108591170791
"CG33181",278.78602352826,0.556748256835278,1.79377906113435,0.310377274937751,NA,NA
"Tbh",19.4939280710537,1.46002849750605,0.705250276819416,2.07022747171483,0.0384310478192681,0.187009012578013
"Inx7",229.678570212716,0.500237061029857,2.20889062874708,0.226465291907006,NA,NA
"C3G",1448.17223327205,-0.0417515542544015,0.144724876806408,-0.288489133145028,0.772972347592268,0.908867777678619
"cm",566.325192660371,0.049561636408957,0.147801390491665,0.335325914350935,0.73737924738744,0.896627231100312
"MAPk-Ak2",3817.16822498698,0.460679519413899,0.117324284902042,3.92654870897816,8.61734477218828e-05,0.002132600665348
"CG15771",1121.39363911777,-0.285270788833551,0.130219088325279,-2.19069871016884,0.028473602501941,0.152200752767635
"CG33080",1256.17769293805,-0.830408086421372,0.338030091271322,-2.45660995238096,0.0140254874766506,0.0951940832051957
"CG2930",2066.18331652574,0.942193533040143,1.0904610935648,0.86403223242018,0.387570184270896,0.689248087612948
"heph",285.379743047321,0.547638664075308,0.177891856085628,3.07849204637959,0.00208051083272149,0.024183179064985
"hdc",887.501795103794,-0.0680723018180195,0.165033920456043,-0.412474609037422,0.679991587534757,0.873055668641624
"Tpi",6591.2901273152,-0.615385126930824,0.212430117115249,-2.89688267976127,0.00376890669649361,0.0378096362549898
"CG11504",265.164310226816,0.0884203261792232,0.175568750372988,0.503622233406447,0.61452686570209,0.837221572600148
"Doa",3758.08355458947,-0.362423136267995,0.11272701016137,-3.21505143930619,0.00130421149121544,0.0175281884065415
"WASp",982.427771925719,-0.367335562478246,0.311978107890706,-1.17744018951142,0.239019856773091,0.542859744446824
"CG1646",1075.52851257161,0.0087394927333593,0.157189459837579,0.0555984653321516,0.955661687103142,0.982530698257065
"Ppn",51024.8145872079,-1.2112965650015,0.250491776987781,-4.83567396729589,1.32695263051776e-06,6.65084363470496e-05
"CG33213",21.0428431229009,0.504158321139411,0.492005918165463,1.02469970893696,0.305504900434418,0.614420425648033
"Gr97a",0.475050320327183,-1.35549229697203,3.91624772418482,-0.346120162062573,0.729252411689848,NA
"LpR2",20582.0323359791,-0.358204077306762,0.322102683150965,-1.11208038940451,0.266103587664069,0.574330633890307
"ash2",743.936238349118,-0.147543718652448,0.164822611467651,-0.89516673312391,0.370697965104571,0.674771451901129
"mask",7332.59783474595,-0.171857607125177,0.121277944894982,-1.41705573320848,0.156466633409701,0.433367021615944
"twin",977.243115895194,0.0247540174316692,0.181331502633636,0.136512503741187,0.891416140527937,0.962829501447895
"CG5515",730.93430219778,0.21862791897772,0.140281040453752,1.55849941139978,0.119114907417981,0.369837154788429
"Root",1561.37495997519,-1.04693056807948,0.36483506797238,-2.86959960811316,0.00410991860558043,0.0402427497854082
"eIF4EHP",941.267645491308,0.457034187410823,0.195954976710693,2.33234284263974,0.0196826623955815,0.120240333696529
"CG33108",95.0894750190848,0.422572861154131,0.26793724914624,1.57713368522154,0.114764767797895,0.362444344999918
"CG12268",60.3170526586446,-0.182677834209581,0.294080655551797,-0.621182763166842,0.534479379234849,0.79129863682138
"sba",2047.80893532528,-0.452999740109559,0.206882032653437,-2.18965240383351,0.0285494553914914,0.152317730812702
"sav",299.393676144879,-0.0780691236745104,0.177651961896844,-0.439449825608132,0.660335630213109,0.865122453634321
"CG7029",4288.56084281704,-0.241848364205889,0.173692424642547,-1.39239442769945,0.163802990938603,0.443388722594997
"Efa6",2089.88504126925,0.0140287343515906,0.142167244541591,0.0986776834342211,0.921394188409745,0.971174479430513
"CG33110",316.55280945454,-0.383883863984819,0.285469128257407,-1.34474738591933,0.178706826385733,0.466721375388032
"CG33107",110.050010451195,0.503284420706783,0.284372850017673,1.76980474991022,0.0767596723506688,0.2869874467891
"CG33093",105.321471284517,3.10062758452006,0.284242374476324,10.9083931987007,1.05097505414376e-27,6.84508137187324e-25
"CG33099",79.9049591579693,0.366802775525178,0.395368612769872,0.927748849245854,0.353537862721469,0.662875595774252
